id,text,label,annotator,text_en
488,"E vou provar a todos que, tal como todas as outras raparigas, eu também consigo ter um corpo atlético e ser muito magrinha e perfeitinha.",1,2,"And I'm going to prove to everyone that, like all other girls, I can also have an athletic body and be very skinny and perfect."
489,"Porque eu vou conseguir emagrecer, e vou provar a todos que eu não sou uma miuda gorda qualquer.",1,2,"Because I'm going to be able to lose weight, and I'm going to prove to everyone that I'm not just any fat girl."
490,"Já saímos, e esta é terceira vez ao qual vou relatar.",0,2,"We've already left, and this is the third time I'm going to report it."
491,Já haviamos marcado por celular no domingo. ,0,3,We had already made an appointment by cell phone on Sunday.
492,Segunda haveria um sexo bem gostoso na cama.,1,3,On Monday there would be really good sex in bed.
493,"Bom, trabalhamos na mesma empresa, porém, em setores diferentes, ela loira, cabelo longo, uma delicia.",1,2,"Well, we work in the same company, however, in different sectors, she is blonde, long hair, delicious."
494,Marcamos e lá estava ela me esperando no estacionamento.,0,3,We made an appointment and there she was waiting for me in the parking lot.
495,"Saímos e fomos no ""horario de trabalho"" para um motel chamado Beira Rio, proxímo de nosso trabalho. ",0,3,"We left and went during ""work hours"" to a motel called Beira Rio, close to our work."
496,"Chegando lá fomos para uma suite stand, super confortavel e lá começou, beijos gostosos por todo o meu pescoço e logo vi que ela estava super fogosa.",1,3,"Once there we went to a stand suite, super comfortable and there it started, kisses all over my neck and I soon saw that she was super hot."
497,"Tirei a minha calça e eu fiquei só de cueca box cinza e uma regata preta, ela foi ao banheiro e quando voltou veio com uma calcinha fiu dental vermelhinha matadora.",1,3,"I took off my pants and I was just wearing gray boxer shorts and a black tank top, she went to the bathroom and when she came back she came back with killer red thongs."
498,Sentou em cima de mim e se esfregava em mim gostoso.,1,3,He sat on top of me and rubbed himself against me deliciously.
500,"No entanto, estar sozinho é absolutamente o oposto de estar com alguém.",0,3,"However, being alone is the absolute opposite of being with someone."
501,Estar sozinho é fechar as mãos no nada quando se atravessa a rua correndo e não se tem uma mão para segurar.,-1,3,Being alone is closing your hands in nothingness when you run across the street and don't have a hand to hold.
502,"Estar sozinho é triste, enche o saco dos outros e deve fazer mal para a saúde.",-1,3,"Being alone is sad, it bothers other people and can be bad for your health."
503,Descobri com minha mãe que meu padrasto estava traindo ela.,-1,3,I found out from my mother that my stepfather was cheating on her.
504,Descobri também que ele estava traindo minha mãe com minha tia.,-1,3,I also found out that he was cheating on my mother with my aunt.
505,E ainda por cima ele bateu na minha mãe.,-1,3,And on top of that he hit my mother.
506,Ele me ameaçou disse que iria me matar.,-1,3,He threatened me and said he would kill me.
507,"u ainda não consegui parar de me cortar, eu sei que isso é um problema e tal mas pô tá difícil.",-1,3,"I still haven't been able to stop cutting myself, I know it's a problem and all, but it's difficult."
508,"Ás vezes me vêem na cabeça que ninguém gosta de mim, minha mãe é um porre o único que se salva e que eu ainda não fiz nenhum bobeira porque ele não deixa é o Vinny mesmo.",-1,3,"Sometimes I get it in my head that no one likes me, my mother is a piece of shit, the only one who can be saved and that I haven't done anything stupid yet because he doesn't let me, it's Vinny."
509,"As vezes me sinto triste, tenho 12 anos e sou bv, a maioria das minhas amigas, nao são bvl, e o pior é q eu me acho feia.",-1,3,"Sometimes I feel sad, I'm 12 years old and I'm BV, most of my friends aren't BV, and the worst thing is that I think I'm ugly."
510,Eu nunca amei ninguém como eu te amei.,1,2,I have never loved anyone like I loved you.
511,Estamos vivendo em um mundo onde a aparência física vale mais do que a aparência interior.,-1,2,We are living in a world where physical appearance is worth more than inner appearance.
512,"Antes de fazer a prova de história, nós rezavámos essa oração e eu rezo até hoje já faz 3 anos que eu não vejo a professora que nós ensinou essa oração mas eu gosto muito dela.",1,3,"Before taking the history test, we prayed this prayer and I still pray it to this day, it's been 3 years since I last saw the teacher who taught us this prayer but I really like it."
513,Amizades verdadeiras é disso que o mundo precisa.,1,4,True friendships are what the world needs.
514,Hoje foi um dia de tantas surpresas e alegria não sei bem como dizer é que ainda não estou acreditando que estou acorda pensando nele às 5hrs da manha.,1,2,"Today was a day of so many surprises and joy, I don't know how to say it, I still can't believe that I'm waking up thinking about him at 5am."
515,Ele disse que me amava que sente minha falta que quando terminasse a faculdade iria vim me busca.,1,2,He said he loved me that he misses me and when he finished college he would come and look for me.
516,"Vim pra cá depois que a luz voltou, fiquei olhando a foto dele que tenho.",0,2,"I came here after the power came back on, I looked at the photo of him that I have."
517,E não sei o que estou sentindo agora mas me sinto calma feliz mas sei la...,1,2,"And I don't know what I'm feeling right now but I feel calm, happy but I don't know..."
518,Ele me completa quando você sente que falta algo em você mas você nunca soube o que era e ai você acha alguém que te entede e todo meio oposto que você e ai você se sente completa.,1,2,He completes me when you feel like there's something missing in you but you never knew what it was and then you find someone who understands you and is completely opposite to you and then you feel complete.
519,"Olha eu não sou muito alta, mas o suficiente para a minha idade e sou abaixo do peso ideal.",0,3,"Look, I'm not very tall, but enough for my age and I'm underweight."
520,"Sempre quando se faz aqueles rastreios na escola, sou sempre alertada porque estou abaixo e eu não gosto disso!",-1,3,"Whenever we do those screenings at school, I'm always alerted because I'm below par and I don't like it!"
521,"Quando tento alertar as pessaoas mais proximas elas dizem que a tu es magra deves engordar e tal, mas quando tento brincar com a situação para as alertar elas dizer oh mas tu também não és muito alta.",-1,2,"When I try to alert the people closest to me they say that if you're thin you must get fat and so on, but when I try to joke about the situation to alert them they say oh but you're not very tall either."
522,Depois os rapazes também gostam de rapariags que tenham algum corpo. Não aquelas que só parecem que têm ossos.,-1,2,Then boys also like girls who have some body. Not the ones that just look like they have bones.
523,Não tenho irmãos e por várias razões aprendi que as minhas melhores amigas não sabem guardar segredos.,-1,3,I don't have siblings and for various reasons I learned that my best friends don't know how to keep secrets.
524,"Aparento um ar muito alegre, porque aprendi que chorar não resolve nada e isso acabou por fazer com que todos me confiassem coisas, porque sabem que sou muito positiva e de segurança.",-1,2,"I look very happy, because I learned that crying doesn't solve anything and that ended up making everyone trust me with things, because they know I'm very positive and confident."
525,"Quem já namoro e nunca teve uma saudades do ex, que atire a primeira pedra.",0,3,Anyone who has been in a relationship and never missed their ex should cast the first stone.
526,"Quando estamos apaixonadas, dentro de nós a uma confusão de sentimentos que ficamos perdidos.",0,2,"When we are in love, there is a confusion of feelings inside us that leaves us lost."
527,"Namorei com um menino chamado Luan, ele é 3 meses mais novo que eu, e talvez meu erro já tenha sido começar assim, pois a mulher amadurece primeiro que o homem.",-1,3,"I dated a boy called Luan, he is 3 months younger than me, and maybe my mistake was to start like that, as women mature before men."
528,"Mas tivemos um namoro perfeito, era de dar inveja a todos.",1,3,"But we had a perfect relationship, it was the envy of everyone."
529,Os amigos dele começaram a me odiar porque ele só queria ficar comigo.,-1,3,His friends started to hate me because he just wanted to be with me.
530,"Apenas nos importávamos com a nossa opinião, e namoramos durante 9 meses.",1,2,"We only cared about our opinion, and we dated for 9 months."
531,"Num certo dia, brigamos e eu não aguentei e terminei",-1,3,"One day, we had a fight and I couldn't take it and ended it."
532,"Depois disso ficávamos de vez em quando, escondidos, para ninguém mais atrapalhar.",0,2,"After that, we stayed hidden from time to time, so that no one could disturb us again."
533,"Só que eu não aguentei isso, ser tratada como amiga na frente dos outros pra depois quando estávamos a sós ter qualquer tipo de toque.",-1,3,"But I couldn't handle it, being treated like a friend in front of others and then having any kind of touch when we were alone."
